key,locale,text,context,variables,review_state,source_content_ids,release_marked
loc:later_han/locality/bd005/name,en-US,Dangqu,Later Han locality name; 宕渠縣; audited source cell BD5,,approved,locality:later_han/bd005,true
loc:later_han/locality/bd006/name,en-US,Quren,Later Han locality name; 朐忍縣; audited source cell BD6,,approved,locality:later_han/bd006,true
loc:later_han/locality/bd007/name,en-US,Langzhong,Later Han locality name; 閬中縣; audited source cell BD7,,approved,locality:later_han/bd007,true
loc:later_han/locality/bd008/name,en-US,Yufu,Later Han locality name; 魚復縣; audited source cell BD8,,approved,locality:later_han/bd008,true
loc:later_han/locality/bd009/name,en-US,Linjiang,Later Han locality name; 臨江縣; audited source cell BD9,,approved,locality:later_han/bd009,true
loc:later_han/locality/bd010/name,en-US,Zhi,Later Han locality name; 枳縣; audited source cell BD10,,approved,locality:later_han/bd010,true
loc:later_han/locality/bd011/name,en-US,Fuling,Later Han locality name; 涪陵縣; audited source cell BD11,,approved,locality:later_han/bd011,true
loc:later_han/locality/bd012/name,en-US,Dianjiang,Later Han locality name; 墊江縣; audited source cell BD12,,approved,locality:later_han/bd012,true
loc:later_han/locality/bd013/name,en-US,Anhan,Later Han locality name; 安漢縣; audited source cell BD13,,approved,locality:later_han/bd013,true
loc:later_han/locality/bd014/name,en-US,Pingdou,Later Han locality name; 平都縣; audited source cell BD14,,approved,locality:later_han/bd014,true
loc:later_han/locality/bd015/name,en-US,Chongguo,Later Han locality name; 充國縣; audited source cell BD15,,approved,locality:later_han/bd015,true
loc:later_han/locality/bd016/name,en-US,Xuanhan,Later Han locality name; 宣漢縣; audited source cell BD16,,approved,locality:later_han/bd016,true
loc:later_han/locality/bd017/name,en-US,Hanchang,Later Han locality name; 漢昌縣; audited source cell BD17,,approved,locality:later_han/bd017,true
loc:later_han/locality/be004/name,en-US,Luo,Later Han locality name; 雒縣; audited source cell BE4,,approved,locality:later_han/be004,true
loc:later_han/locality/be005/name,en-US,Xindou,Later Han locality name; 新都縣; audited source cell BE5,,approved,locality:later_han/be005,true
loc:later_han/locality/be006/name,en-US,Mianzhu,Later Han locality name; 綿竹縣; audited source cell BE6,,approved,locality:later_han/be006,true
loc:later_han/locality/be007/name,en-US,Shenfang,Later Han locality name; 什邡縣; audited source cell BE7,,approved,locality:later_han/be007,true
loc:later_han/locality/be008/name,en-US,Fu,Later Han locality name; 涪縣; audited source cell BE8,,approved,locality:later_han/be008,true
loc:later_han/locality/be009/name,en-US,Zitong,Later Han locality name; 梓潼縣; audited source cell BE9,,approved,locality:later_han/be009,true
loc:later_han/locality/be010/name,en-US,Baishui,Later Han locality name; 白水縣; audited source cell BE10,,approved,locality:later_han/be010,true
loc:later_han/locality/be011/name,en-US,Jiameng,Later Han locality name; 葭萌縣; audited source cell BE11,,approved,locality:later_han/be011,true
loc:later_han/locality/be012/name,en-US,Qi,Later Han locality name; 郪縣; audited source cell BE12,,approved,locality:later_han/be012,true
loc:later_han/locality/be013/name,en-US,Guanghan,Later Han locality name; 廣漢縣; audited source cell BE13,,approved,locality:later_han/be013,true
loc:later_han/locality/be014/name,en-US,Deyang,Later Han locality name; 德陽縣; audited source cell BE14,,approved,locality:later_han/be014,true
loc:later_han/locality/bf004/name,en-US,Chengdou,Later Han locality name; 成都縣; audited source cell BF4,,approved,locality:later_han/bf004,true
loc:later_han/locality/bf005/name,en-US,Pi,Later Han locality name; 郫縣; audited source cell BF5,,approved,locality:later_han/bf005,true
loc:later_han/locality/bf006/name,en-US,Jiangyuan,Later Han locality name; 江原縣; audited source cell BF6,,approved,locality:later_han/bf006,true
loc:later_han/locality/bf007/name,en-US,Fan,Later Han locality name; 繁縣; audited source cell BF7,,approved,locality:later_han/bf007,true
loc:later_han/locality/bf008/name,en-US,Guangdou,Later Han locality name; 廣都縣; audited source cell BF8,,approved,locality:later_han/bf008,true
loc:later_han/locality/bf009/name,en-US,Linqiong,Later Han locality name; 臨邛縣; audited source cell BF9,,approved,locality:later_han/bf009,true
loc:later_han/locality/bf010/name,en-US,Jiandi,Later Han locality name; 湔氐道; audited source cell BF10,,approved,locality:later_han/bf010,true
loc:later_han/locality/bf011/name,en-US,Wenjiang,Later Han locality name; 汶江道; audited source cell BF11,,approved,locality:later_han/bf011,true
loc:later_han/locality/bf012/name,en-US,Baling,Later Han locality name; 八陵縣; audited source cell BF12,,approved,locality:later_han/bf012,true
loc:later_han/locality/bf013/name,en-US,Guangrou,Later Han locality name; 廣柔縣; audited source cell BF13,,approved,locality:later_han/bf013,true
loc:later_han/locality/bf014/name,en-US,Miansi,Later Han locality name; 綿虒道; audited source cell BF14,,approved,locality:later_han/bf014,true
loc:later_han/locality/bg004/name,en-US,Wuyang,Later Han locality name; 武陽縣; audited source cell BG4,,approved,locality:later_han/bg004,true
loc:later_han/locality/bg005/name,en-US,Zizhong,Later Han locality name; 資中縣; audited source cell BG5,,approved,locality:later_han/bg005,true
loc:later_han/locality/bg006/name,en-US,Niubing,Later Han locality name; 牛鞞縣; audited source cell BG6,,approved,locality:later_han/bg006,true
loc:later_han/locality/bg007/name,en-US,Nanan,Later Han locality name; 南安縣; audited source cell BG7,,approved,locality:later_han/bg007,true
loc:later_han/locality/bg008/name,en-US,Bo,Later Han locality name; 僰道; audited source cell BG8,,approved,locality:later_han/bg008,true
loc:later_han/locality/bg009/name,en-US,Jiangyang,Later Han locality name; 江陽縣; audited source cell BG9,,approved,locality:later_han/bg009,true
loc:later_han/locality/bg010/name,en-US,Jie,Later Han locality name; 節縣; audited source cell BG10,,approved,locality:later_han/bg010,true
loc:later_han/locality/bg011/name,en-US,Nanguang,Later Han locality name; 南廣縣; audited source cell BG11,,approved,locality:later_han/bg011,true
loc:later_han/locality/bg012/name,en-US,Hanan,Later Han locality name; 漢安縣; audited source cell BG12,,approved,locality:later_han/bg012,true
loc:later_han/locality/bh004/name,en-US,Guqielan,Later Han locality name; 故且蘭縣; audited source cell BH4,,approved,locality:later_han/bh004,true
loc:later_han/locality/bh005/name,en-US,Pingyi,Later Han locality name; 平夷縣; audited source cell BH5,,approved,locality:later_han/bh005,true
loc:later_han/locality/bh006/name,en-US,Bi,Later Han locality name; 鄨縣; audited source cell BH6,,approved,locality:later_han/bh006,true
loc:later_han/locality/bh007/name,en-US,Wulian,Later Han locality name; 毋斂縣; audited source cell BH7,,approved,locality:later_han/bh007,true
loc:later_han/locality/bh008/name,en-US,Tanzhi,Later Han locality name; 談指縣; audited source cell BH8,,approved,locality:later_han/bh008,true
loc:later_han/locality/bh009/name,en-US,Yelang,Later Han locality name; 夜郞縣; audited source cell BH9,,approved,locality:later_han/bh009,true
loc:later_han/locality/bh010/name,en-US,Tongbing,Later Han locality name; 同並縣; audited source cell BH10,,approved,locality:later_han/bh010,true
loc:later_han/locality/bh011/name,en-US,Tangao,Later Han locality name; 談稿縣; audited source cell BH11,,approved,locality:later_han/bh011,true
loc:later_han/locality/bh012/name,en-US,Loujiang,Later Han locality name; 漏江縣; audited source cell BH12,,approved,locality:later_han/bh012,true
loc:later_han/locality/bh013/name,en-US,Wudan,Later Han locality name; 毋單縣; audited source cell BH13,,approved,locality:later_han/bh013,true
loc:later_han/locality/bh014/name,en-US,Wanwen,Later Han locality name; 宛溫縣; audited source cell BH14,,approved,locality:later_han/bh014,true
loc:later_han/locality/bh015/name,en-US,Xinfeng,Later Han locality name; 鐔封縣; audited source cell BH15,,approved,locality:later_han/bh015,true
loc:later_han/locality/bh016/name,en-US,Louwo,Later Han locality name; 漏臥縣; audited source cell BH16,,approved,locality:later_han/bh016,true
loc:later_han/locality/bh017/name,en-US,Juting,Later Han locality name; 句町縣; audited source cell BH17,,approved,locality:later_han/bh017,true
loc:later_han/locality/bh018/name,en-US,Jincheng,Later Han locality name; 進乘縣; audited source cell BH18,,approved,locality:later_han/bh018,true
loc:later_han/locality/bh019/name,en-US,Xisui,Later Han locality name; 西隨縣; audited source cell BH19,,approved,locality:later_han/bh019,true
loc:later_han/locality/bi004/name,en-US,Qiongdou,Later Han locality name; 邛都縣; audited source cell BI4,,approved,locality:later_han/bi004,true
loc:later_han/locality/bi005/name,en-US,Suijiu,Later Han locality name; 遂久縣; audited source cell BI5,,approved,locality:later_han/bi005,true
loc:later_han/locality/bi006/name,en-US,Lingguan,Later Han locality name; 靈關道; audited source cell BI6,,approved,locality:later_han/bi006,true
loc:later_han/locality/bi007/name,en-US,Taideng,Later Han locality name; 臺登縣; audited source cell BI7,,approved,locality:later_han/bi007,true
loc:later_han/locality/bi008/name,en-US,Qingling,Later Han locality name; 青蛉縣; audited source cell BI8,,approved,locality:later_han/bi008,true
loc:later_han/locality/bi009/name,en-US,Beishui,Later Han locality name; 卑水縣; audited source cell BI9,,approved,locality:later_han/bi009,true
loc:later_han/locality/bi010/name,en-US,Sanfeng,Later Han locality name; 三縫縣; audited source cell BI10,,approved,locality:later_han/bi010,true
loc:later_han/locality/bi011/name,en-US,Huiwu,Later Han locality name; 會無縣; audited source cell BI11,,approved,locality:later_han/bi011,true
loc:later_han/locality/bi012/name,en-US,Dingzuo,Later Han locality name; 定莋縣; audited source cell BI12,,approved,locality:later_han/bi012,true
loc:later_han/locality/bi013/name,en-US,Chan,Later Han locality name; 闡縣; audited source cell BI13,,approved,locality:later_han/bi013,true
loc:later_han/locality/bi014/name,en-US,Sushi,Later Han locality name; 蘇示縣; audited source cell BI14,,approved,locality:later_han/bi014,true
loc:later_han/locality/bi015/name,en-US,Dazuo,Later Han locality name; 大莋縣; audited source cell BI15,,approved,locality:later_han/bi015,true
loc:later_han/locality/bi016/name,en-US,Zuoqin,Later Han locality name; 莋秦縣; audited source cell BI16,,approved,locality:later_han/bi016,true
loc:later_han/locality/bi017/name,en-US,Gufu,Later Han locality name; 姑復縣; audited source cell BI17,,approved,locality:later_han/bi017,true
loc:later_han/locality/bj004/name,en-US,Dianchi,Later Han locality name; 滇池縣; audited source cell BJ4,,approved,locality:later_han/bj004,true
loc:later_han/locality/bj005/name,en-US,Shengxiu,Later Han locality name; 勝休縣; audited source cell BJ5,,approved,locality:later_han/bj005,true
loc:later_han/locality/bj006/name,en-US,Yuyuan,Later Han locality name; 俞元縣; audited source cell BJ6,,approved,locality:later_han/bj006,true
loc:later_han/locality/bj007/name,en-US,Lugao,Later Han locality name; 律高縣; audited source cell BJ7,,approved,locality:later_han/bj007,true
loc:later_han/locality/bj008/name,en-US,Bengu,Later Han locality name; 贲古縣; audited source cell BJ8,,approved,locality:later_han/bj008,true
loc:later_han/locality/bj009/name,en-US,Wuzhuo,Later Han locality name; 毋棳縣; audited source cell BJ9,,approved,locality:later_han/bj009,true
loc:later_han/locality/bj010/name,en-US,Jianling,Later Han locality name; 建伶縣; audited source cell BJ10,,approved,locality:later_han/bj010,true
loc:later_han/locality/bj011/name,en-US,Guchang,Later Han locality name; 穀昌縣; audited source cell BJ11,,approved,locality:later_han/bj011,true
loc:later_han/locality/bj012/name,en-US,Mumi,Later Han locality name; 牧靡縣; audited source cell BJ12,,approved,locality:later_han/bj012,true
loc:later_han/locality/bj013/name,en-US,Wei,Later Han locality name; 味縣; audited source cell BJ13,,approved,locality:later_han/bj013,true
loc:later_han/locality/bj014/name,en-US,Kunze,Later Han locality name; 昆澤縣; audited source cell BJ14,,approved,locality:later_han/bj014,true
loc:later_han/locality/bj015/name,en-US,Tonglai,Later Han locality name; 同瀨縣; audited source cell BJ15,,approved,locality:later_han/bj015,true
loc:later_han/locality/bj016/name,en-US,Tonglao,Later Han locality name; 同勞縣; audited source cell BJ16,,approved,locality:later_han/bj016,true
loc:later_han/locality/bj017/name,en-US,Shuangbai,Later Han locality name; 雙栢縣; audited source cell BJ17,,approved,locality:later_han/bj017,true
loc:later_han/locality/bj018/name,en-US,Lianran,Later Han locality name; 連然縣; audited source cell BJ18,,approved,locality:later_han/bj018,true
loc:later_han/locality/bj019/name,en-US,Nongdong,Later Han locality name; 弄棟縣; audited source cell BJ19,,approved,locality:later_han/bj019,true
loc:later_han/locality/bj020/name,en-US,Qinzang,Later Han locality name; 秦臧縣; audited source cell BJ20,,approved,locality:later_han/bj020,true
loc:later_han/locality/bk004/name,en-US,Buwei,Later Han locality name; 不韋縣; audited source cell BK4,,approved,locality:later_han/bk004,true
loc:later_han/locality/bk005/name,en-US,Guitang,Later Han locality name; 巂唐縣; audited source cell BK5,,approved,locality:later_han/bk005,false
loc:later_han/locality/bk006/name,en-US,Bisu,Later Han locality name; 比蘇縣; audited source cell BK6,,approved,locality:later_han/bk006,true
